TrendDate,speed,load,pressure,temp1,temp2,temp3,temp4
2026-03-17 12:58:00+00,35.59999847,23.10000038,265,175.3000031,176.3999939,173.1000061,176.1000061
2026-03-17 12:52:00+00,40.20000076,25.20000076,257.6000061,175.3999939,175.5,176.8000031,175.3999939
2026-03-17 12:51:00+00,36.70000076,24.70000076,236,174.8000031,175.3000031,176,175.3000031
2026-03-17 12:50:00+00,32.09999847,21,204.1000061,174.6999969,174.6999969,175.5,175.3000031
2026-03-17 12:49:00+00,22.20000076,14.5,139.8999939,174.6999969,174.3000031,175.3000031,175.3999939
2026-03-17 12:48:00+00,18.70000076,13.60000038,121.8000031,174.6999969,174,175.5,175.5
2026-03-17 12:47:00+00,21.70000076,12.89999962,116.1999969,174.6000061,173.5,175.5,175.6000061
2026-03-17 12:46:00+00,20.20000076,11.69999981,114.0999985,174.6000061,173.1999969,175.6000061,175.6999969
2026-03-17 12:45:00+00,19.10000038,11.69999981,109.8000031,174.3000031,172.5,175.5,175.8000031
2026-03-17 12:44:00+00,16.60000038,10.69999981,100.6999969,174.1999969,172.1999969,175.3999939,175.8000031
2026-03-17 12:43:00+00,18.60000038,10,92.80000305,174.1000061,172,175.1999969,176
2026-03-17 12:42:00+00,18.60000038,10.60000038,93.69999695,174.1000061,172.3000031,175,176.1999969
2026-03-17 12:41:00+00,18.20000076,11,107.0999985,174.1999969,172.5,174.6999969,176.3000031
2026-03-17 12:40:00+00,13.10000038,11.10000038,119,174.5,172.6000061,174.6999969,176.3999939
2026-03-17 12:39:00+00,15.80000019,8.600000381,91.40000153,174.6999969,172.6000061,174.6000061,176.6000061
2026-03-17 12:38:00+00,7.699999809,5.300000191,32.29999924,174.6999969,172.8000031,174.6999969,176.8000031
2026-03-17 12:37:00+00,7.300000191,4.5,30.39999962,174.3000031,173.1000061,174.8000031,176.8000031
2026-03-17 12:36:00+00,6.5,4.599999905,33.70000076,174.1999969,173.5,175.3000031,177
2026-03-17 12:35:00+00,5.199999809,4.5,35.20000076,174.3000031,174,176.3000031,177.3000031
2026-03-17 12:34:00+00,6.400000095,4.300000191,41.90000153,174.6999969,174.8000031,177.8999939,177.6000061
2026-03-17 12:33:00+00,12.10000038,5.300000191,57.20000076,174.6999969,175.6999969,179,177.8000031
2026-03-17 12:32:00+00,9.100000381,5.400000095,71.69999695,174.5,176.1000061,179.3000031,178.1000061
2026-03-17 12:31:00+00,15.69999981,8.600000381,117,174.6999969,176.6999969,179.6000061,178.1999969
2026-03-16 20:21:00+00,8.899999619,5.900000095,85.09999847,169.8999939,171,141.8999939,134.1999969
2026-03-16 20:20:00+00,12.39999962,7.400000095,110,170.5,171.6999969,146.3999939,140.1000061
2026-03-16 20:19:00+00,18.5,10.80000019,157.8000031,170.8999939,172.3000031,151.8000031,146.3999939
2026-03-16 20:18:00+00,24.70000076,16.89999962,179.5,171.1999969,172.8999939,156.8000031,154.3000031
2026-03-16 20:17:00+00,33.20000076,22.5,168.6999969,171.6999969,173.8000031,161.6000061,163.3999939
2026-03-16 20:14:00+00,53.5,33.79999924,194,176.8999939,175.6999969,172.8999939,170.8000031
2026-03-16 20:13:00+00,36,22.89999962,165,181.3000031,176.3000031,174.6999969,170.1999969
2026-03-16 20:12:00+00,25.20000076,16.60000038,213.3000031,185.1000061,176.6000061,176.3000031,171.1999969
2026-03-16 16:14:00+00,45.5,31,274.5,174,175.5,176.3000031,175.3000031
2026-03-16 16:13:00+00,41.5,26.29999924,274.2000122,174.3000031,175.5,178.3999939,175.5
2026-03-16 16:12:00+00,37.5,25.5,278.1000061,174.3999939,175.3999939,178,175.6999969
2026-03-16 16:06:00+00,27.79999924,17.60000038,250.8000031,175.3999939,175.1999969,176,175.3999939
2026-03-16 16:05:00+00,29,17.5,244.6999969,175.1999969,174.6000061,175.8999939,175.5
2026-03-16 16:04:00+00,27.60000038,17.10000038,237.6000061,175,174.1999969,175.8000031,175.6999969
2026-03-16 16:03:00+00,27.29999924,16.70000076,233,175,174,175.6000061,175.6999969
2026-03-16 16:02:00+00,26.10000038,17.10000038,235.6999969,175,173.8999939,175.3000031,175.6000061
2026-03-16 16:01:00+00,28.89999962,18.5,230.5,175.1999969,173.5,175.1999969,175.5
2026-03-16 16:00:00+00,22.5,15.10000038,171.8000031,175,173.5,175.1999969,175.6000061
2026-03-16 15:59:00+00,25,15.30000019,151.6000061,174.6999969,173.1999969,175.3999939,175.8999939
2026-03-16 15:58:00+00,24.79999924,14.89999962,137.1999969,174.3999939,172.8999939,175.6000061,176.1999969
2026-03-16 15:57:00+00,17.79999924,13.5,123.3000031,174.8000031,173.3999939,175.8000031,176.3000031
2026-03-16 15:56:00+00,12.39999962,9.600000381,93.90000153,175.1000061,173.5,175.8000031,176.3000031
2026-03-16 15:55:00+00,18.29999924,10.5,96.69999695,175,173.3999939,175.6000061,176.3999939
2026-03-16 15:54:00+00,15.69999981,10.60000038,111.8000031,174.6999969,173.3000031,175.6000061,176.6000061
2026-03-16 15:53:00+00,15.30000019,9.100000381,110.8000031,174.5,173.3000031,175.6999969,176.8999939
2026-03-16 15:52:00+00,9.100000381,7.699999809,78.19999695,174.5,173.3999939,175.6999969,177.1999969
2026-03-16 15:51:00+00,7.400000095,4.599999905,24.10000038,174.6999969,173.5,175.6999969,177.5
2026-03-16 15:50:00+00,8.399999619,4.300000191,28,174.8000031,173.8000031,175.8000031,177.6000061
2026-03-16 15:49:00+00,6.5,4.400000095,34,174.6000061,174.1999969,176.6000061,177.6000061
2026-03-16 15:48:00+00,6.300000191,4.5,38,174.1999969,174.8000031,177.8000031,177.8000031
2026-03-16 15:47:00+00,9.399999619,4.300000191,43.29999924,174.3000031,175.6999969,179.3000031,178
2026-03-16 15:46:00+00,9.100000381,4.599999905,47.20000076,174.6000061,176.5,179.8000031,178.1000061
2026-03-16 15:45:00+00,8.600000381,5,60.90000153,174.8999939,177,180.1000061,178.3000031
2026-03-16 15:44:00+00,11.80000019,8.199999809,104.5999985,174.8999939,177.6000061,180.3999939,178.6000061
2026-03-14 16:31:00+00,10.80000019,6.900000095,96.69999695,170.6000061,170,139.6000061,125.9000015
2026-03-14 16:30:00+00,12.10000038,8,121.8000031,171.3000031,170.8000031,143.6999969,130.6999969
2026-03-14 16:29:00+00,17.60000038,11.30000019,172.1999969,172,171.3999939,148.6000061,136.3000031
2026-03-14 16:28:00+00,27.79999924,17.39999962,183.6000061,172.5,172.1000061,153.1999969,142.5
2026-03-14 16:27:00+00,23.39999962,16.70000076,57.90000153,173.3999939,173.1000061,156.6000061,149.6999969
2026-03-14 16:26:00+00,23.60000038,15.39999962,67.19999695,177.1999969,174.5,161.3999939,158.1000061
2026-03-14 16:25:00+00,11.80000019,7,87.90000153,181.1999969,175.5,167,167.3000031
2026-03-14 16:24:00+00,15.60000038,8.800000191,136.5,180.5,175.3000031,170.8999939,173.8000031
2026-03-14 16:23:00+00,23.5,15.80000019,185.3999939,178,174.8000031,171.3999939,175.6999969
2026-03-14 16:22:00+00,42.09999847,28.70000076,209.6999969,174.1000061,174.6000061,171.8999939,175.6999969
2026-03-14 16:19:00+00,62.29999924,40.5,194.6000061,178,175.5,175.1999969,170.8000031
2026-03-14 16:18:00+00,42.20000076,27.10000038,268.2999878,181.1999969,175.6999969,176,172.3999939
2026-03-14 02:43:00+00,50.29999924,33.29999924,246.6000061,173.1999969,171,177.1000061,176.5
2026-03-14 02:42:00+00,31.60000038,20.70000076,197.1000061,174.1999969,172.3000031,174.6000061,177
2026-03-14 02:41:00+00,29.20000076,19.70000076,241.8000031,174.1999969,173.1000061,172.8000031,177.5
2026-03-14 02:40:00+00,22.10000038,13.69999981,172,173.8999939,173.6999969,174.8000031,177.6000061
2026-03-14 02:39:00+00,18.60000038,11.19999981,141.6999969,174.1000061,174.5,177,178
2026-03-14 02:38:00+00,14.5,8.600000381,106.4000015,174.5,175.3999939,179.1000061,178.3000031
2026-03-14 02:37:00+00,14.30000019,8.800000191,107,175,176.3000031,180.3000031,178.6999969
2026-03-14 02:36:00+00,17.39999962,12.5,170.6000061,175.1999969,177,180.8999939,178.8999939
2026-03-13 19:54:00+00,14.10000038,9.800000191,158.8000031,151.1000061,156.6999969,144.6000061,146
2026-03-13 19:53:00+00,18.89999962,12.5,197.1999969,151.8000031,157.1999969,145,145.6999969
2026-03-13 19:52:00+00,26.79999924,16.60000038,230.8999939,152.3999939,157.6000061,145.6999969,145.5
2026-03-13 19:51:00+00,34.40000153,20.60000038,243.1999969,153,158.1000061,146.3000031,145.6000061
2026-03-13 19:50:00+00,39,25.70000076,243.8000031,153.5,158.5,146.5,145.3999939
2026-03-13 19:49:00+00,46.29999924,29.79999924,238.3999939,154.1000061,159.1000061,146.5,145
2026-03-13 19:48:00+00,47.90000153,31.60000038,233.1000061,155,160.1999969,146.3000031,144.6999969
2026-03-13 19:47:00+00,48.20000076,31.70000076,226.8000031,157,161.5,146,143.8000031
2026-03-13 19:46:00+00,48.20000076,31.70000076,219.1999969,159.3000031,162.8000031,145.3999939,142.5
2026-03-13 19:45:00+00,46.79999924,31.10000038,210.1999969,161.8000031,164.1999969,145.5,140.8999939
2026-03-13 19:44:00+00,47,29.70000076,200.1999969,164.3000031,165.6999969,146.8000031,140
2026-03-13 19:43:00+00,43.70000076,28.70000076,192,166.8000031,167.1999969,149.3000031,140.8999939
2026-03-13 19:42:00+00,42.79999924,27.39999962,186,169.3000031,168.5,153,144.6000061
2026-03-13 19:41:00+00,37.90000153,26.20000076,179.3999939,171.6000061,169.8999939,157.5,151.3000031
2026-03-13 19:40:00+00,38.90000153,25.39999962,173.8000031,173.5,171.3000031,162.6999969,159.6999969
2026-03-13 19:39:00+00,39.29999924,24.39999962,170.1999969,174.3000031,172.3000031,168,168.1999969
2026-03-13 19:38:00+00,38.5,24.5,166.8000031,173.3999939,172.8000031,171.5,172.5
2026-03-13 19:37:00+00,51,33.40000153,201,172.1000061,172.8000031,171.5,172.6000061
2026-03-13 19:36:00+00,52.40000153,33.40000153,197.1999969,171.5,172.8999939,171.3999939,173.1000061
2026-03-13 19:35:00+00,52.40000153,33,188,170.6999969,172.8000031,171.3999939,173.8999939
2026-03-13 19:34:00+00,52.40000153,34.5,191.6000061,170.5,172.6000061,171.8000031,174.1000061
2026-03-13 19:33:00+00,54.09999847,34.90000153,277.2999878,171.8999939,172.6000061,172.5,173.1999969
2026-03-13 19:29:00+00,45.59999847,30.29999924,279,180,174.1000061,175.5,173
2026-03-13 04:02:00+00,38,24.60000038,237.5,173.8000031,174,179.3999939,178.3000031
2026-03-13 04:01:00+00,28.70000076,19.29999924,178.8000031,174,175.3000031,176.1000061,178.3999939
2026-03-13 04:00:00+00,21.5,15.30000019,161.6999969,174.3999939,176.5,174.3000031,178.6000061
2026-03-13 03:59:00+00,25.10000038,14.5,162.5,175.1000061,177.3999939,174,178.8000031
2026-03-13 03:58:00+00,20.39999962,15.30000019,197.8000031,175.3999939,178.3999939,176.1999969,178.6000061
2026-03-13 03:57:00+00,17,10.60000038,137.1000061,175.3999939,179.6999969,178.6000061,178.3999939
2026-03-13 03:56:00+00,8.600000381,6.400000095,57.20000076,175.6999969,181.6000061,181.6000061,177.8999939
2026-03-13 03:55:00+00,10,6.900000095,66.69999695,176.5,183,182.8000031,177.6999969
2026-03-13 03:54:00+00,17.29999924,11.30000019,149.8999939,177.5,184,182.6999969,177.5
2026-03-12 16:34:00+00,10.80000019,6.900000095,91.09999847,154,161.1000061,123.0999985,111.5
2026-03-12 16:33:00+00,16.5,9.199999809,148.6000061,154.8000031,162,126.6999969,112.4000015
2026-03-12 16:32:00+00,22.29999924,13.39999962,215.3999939,155.8000031,162.8999939,130.6999969,115
2026-03-12 16:31:00+00,38,23.5,238.1000061,156.8000031,163.8000031,134.1000061,118.5999985
2026-03-12 16:30:00+00,37.90000153,23.39999962,16.70000076,158.5,164.8000031,131.5,122.4000015
2026-03-12 16:29:00+00,16.29999924,10.69999981,13.30000019,162.3000031,165.3999939,132.8000031,127.3000031
2026-03-12 16:28:00+00,6.699999809,3.099999905,14.80000019,164.3999939,166.3000031,136.1999969,133.1999969
2026-03-12 16:27:00+00,6.5,3.599999905,20.5,165.5,166.8999939,139.8999939,138.6000061
2026-03-12 16:26:00+00,6.800000191,3.700000048,25.60000038,166.6000061,167.8000031,143.3000031,141.3000031
2026-03-12 16:25:00+00,6.199999809,4,28.79999924,167.6999969,168.6000061,144,139.8999939
2026-03-12 16:24:00+00,10,4.5,43.40000153,168.6999969,169.3000031,144.5,139
2026-03-12 16:23:00+00,9.899999619,4.699999809,54.40000153,169.5,170.1000061,146.6000061,139.8999939
2026-03-12 16:22:00+00,8.399999619,6.199999809,82.09999847,170.3000031,170.8000031,150.6000061,143.6999969
2026-03-12 16:21:00+00,12.89999962,7.400000095,114.3000031,170.5,171.3999939,156.1999969,150.6000061
2026-03-12 16:20:00+00,16.89999962,10.69999981,165.6999969,169.8000031,172.1000061,162.1999969,157.6999969
2026-03-12 16:19:00+00,31,18.89999962,207.3000031,168.1999969,172.8000031,167,162.5
2026-03-12 16:18:00+00,42.70000076,26.70000076,128.1000061,168.3999939,173.8000031,168.1999969,166.6999969
2026-03-12 16:17:00+00,13.69999981,9.899999619,19.29999924,172.3999939,175.1000061,173,172.6999969
2026-03-12 16:16:00+00,9.5,6.300000191,22.60000038,173.3000031,176,175.3999939,174.1999969
2026-03-12 16:14:00+00,5.599999905,4.099999905,42.20000076,176,177.1999969,175.1999969,172.8999939
2026-03-12 16:13:00+00,7.300000191,5,61.59999847,176.8999939,177.5,175,172.5
2026-03-12 16:12:00+00,7,5.699999809,79,177.8000031,177.5,174.6999969,172.8000031
2026-03-12 16:11:00+00,11.69999981,7.900000095,124.0999985,178.1999969,177,174.3000031,173.8999939
2026-03-12 16:10:00+00,24,17.39999962,227.5,178.1000061,176,174.1999969,175.3000031
2026-03-12 14:58:00+00,67,42.90000153,249.8999939,174.6999969,175.3000031,175.3000031,175.6999969
2026-03-12 14:57:00+00,44.79999924,27.39999962,160.5,174.8999939,175.1000061,177.1000061,175.8000031
2026-03-12 14:56:00+00,43.5,26.70000076,138,175.1000061,174.8999939,178.3000031,175.8000031
2026-03-12 14:55:00+00,38.70000076,24.79999924,129.3999939,174.6999969,174.6000061,178.1000061,176.1000061
2026-03-12 14:54:00+00,38,23.5,123.5999985,174.3000031,174.1000061,177.3000031,176.3999939
2026-03-12 14:53:00+00,33.5,20.60000038,108.5999985,174.1999969,173.6999969,176.3999939,176.5
2026-03-12 14:52:00+00,26.20000076,17.89999962,82.19999695,174.1000061,173.3999939,175.6000061,176.6999969
2026-03-12 14:51:00+00,21.70000076,13.80000019,34.5,173.8000031,172.8999939,175.1000061,177
2026-03-12 14:50:00+00,18.5,11.30000019,12.5,173.6000061,172.5,175.1000061,177.3000031
2026-03-12 14:49:00+00,17.79999924,9.600000381,7.400000095,173.3999939,172.5,175.6000061,177.5
2026-03-12 14:48:00+00,8.699999809,8.300000191,3.400000095,173.5,172.6000061,176.6000061,177.8000031
2026-03-12 14:47:00+00,7,5.199999809,3.599999905,173.5,172.8999939,177.6999969,178
2026-03-12 14:46:00+00,5.199999809,4.199999809,3.700000048,173.3000031,173.3000031,178.8999939,178.1000061
2026-03-12 14:45:00+00,8.199999809,3.700000048,3.900000095,173.5,174.3000031,179.3999939,178.3000031
2026-03-12 14:44:00+00,5.599999905,2.900000095,4.400000095,173.8999939,175.8000031,179.8999939,178.5
2026-03-12 10:22:00+00,5.300000191,2.900000095,21.5,172.6999969,174.6000061,178,176.1000061
2026-03-12 10:21:00+00,7.400000095,2.900000095,23.60000038,173.8000031,175.3000031,178.8000031,177.3999939
2026-03-12 10:20:00+00,7.900000095,3,23.10000038,174.3999939,176,179.3000031,178.3000031
2026-03-12 10:19:00+00,5.099999905,3.400000095,26.20000076,174.8000031,176.5,179.6999969,178.3999939
2026-03-12 10:18:00+00,6,3.200000048,33.20000076,175,177.1000061,180.1000061,178.6000061
2026-03-12 10:16:00+00,8.800000191,3.799999952,43.40000153,175,178.5,181,179
2026-03-12 10:15:00+00,5.900000095,4.599999905,56.59999847,175.3999939,179.3000031,181.3999939,179.3000031
2026-03-12 05:35:00+00,7.800000191,5.699999809,76.69999695,179.3999939,175.1999969,156.1999969,150.6000061
2026-03-12 05:34:00+00,10.19999981,6.199999809,93.90000153,179.3999939,175.5,161.8999939,159.8000031
2026-03-12 05:33:00+00,12.39999962,9,136.1999969,178.6999969,175.5,167.5,168.6999969
2026-03-12 05:32:00+00,20.20000076,14.5,183.6000061,176.1999969,175,170.8999939,173.1000061
2026-03-12 05:31:00+00,38.79999924,24.29999924,189.3000031,172.8000031,174.3000031,170.8999939,173.3000031
2026-03-12 05:30:00+00,45.70000076,30.60000038,232.1000061,172.5,174.6000061,171.1000061,173.3999939
2026-03-12 05:27:00+00,53.59999847,34.29999924,193,178.5,175.1999969,175.3000031,171
2026-03-12 05:26:00+00,42.20000076,27.29999924,263,181.5,175.5,176.5,172.8000031
2026-03-07 02:08:38+00,7.30000019,2.9000001,10.8000002,162.300003,164.800003,130.699997,116.699997
2026-03-07 02:08:38+00,7.30000019,2.9000001,10.8000002,162.300003,164.800003,130.699997,116.699997
2026-03-07 02:07:38+00,5.80000019,3.4000001,12.8999996,163.5,165.5,134.100006,121
2026-03-07 02:07:38+00,5.80000019,3.4000001,12.8999996,163.5,165.5,134.100006,121
2026-03-07 02:06:38+00,6.4000001,4.0999999,18.7000008,164.5,166.300003,137.800003,125.800003
2026-03-07 02:06:38+00,6.4000001,4.0999999,18.7000008,164.5,166.300003,137.800003,125.800003
2026-03-07 02:05:38+00,8.30000019,4.80000019,20,165.699997,167.199997,142.100006,131.399994
2026-03-07 02:05:38+00,8.30000019,4.80000019,20,165.699997,167.199997,142.100006,131.399994
2026-03-07 02:04:38+00,7.4000001,4.80000019,16.5,167,168.199997,146.199997,137.199997
2026-03-07 02:04:38+00,7.4000001,4.80000019,16.5,167,168.199997,146.199997,137.199997
2026-03-07 02:03:38+00,7.9000001,5.5999999,22.7000008,169.100006,169.800003,151.300003,144.5
2026-03-07 02:03:38+00,7.9000001,5.5999999,22.7000008,169.100006,169.800003,151.300003,144.5
2026-03-07 02:02:38+00,12.1999998,7.69999981,20.8999996,171.199997,171.199997,156.800003,152.699997
2026-03-07 02:02:38+00,12.1999998,7.69999981,20.8999996,171.199997,171.199997,156.800003,152.699997
2026-03-07 02:01:38+00,12.1000004,6.5,16.5,172.800003,172.5,163.100006,162.199997
2026-03-07 02:01:38+00,12.1000004,6.5,16.5,172.800003,172.5,163.100006,162.199997
2026-03-07 02:00:38+00,7.69999981,4.69999981,17.2000008,174.199997,173.399994,169.100006,171
2026-03-07 02:00:38+00,7.69999981,4.69999981,17.2000008,174.199997,173.399994,169.100006,171
2026-03-07 01:59:38+00,7.19999981,5.19999981,21.1000004,174.699997,173.600006,172.800003,174.399994
2026-03-07 01:59:38+00,7.19999981,5.19999981,21.1000004,174.699997,173.600006,172.800003,174.399994
2026-03-07 01:58:38+00,10.1999998,6.19999981,23.6000004,174.5,173.5,173.300003,174.699997
2026-03-07 01:58:38+00,10.1999998,6.19999981,23.6000004,174.5,173.5,173.300003,174.699997
2026-03-07 01:57:38+00,9.19999981,6.5,40.4000015,174,173.600006,173.699997,174.800003
2026-03-07 01:57:38+00,9.19999981,6.5,40.4000015,174,173.600006,173.699997,174.800003
2026-03-07 01:56:38+00,5.19999981,4.30000019,15.3000002,173.5,173.699997,174.300003,174.899994
2026-03-07 01:56:38+00,5.19999981,4.30000019,15.3000002,173.5,173.699997,174.300003,174.899994
2026-03-07 01:55:38+00,7.69999981,3.9000001,17,173.399994,174.199997,174.600006,175
2026-03-07 01:55:38+00,7.69999981,3.9000001,17,173.399994,174.199997,174.600006,175
2026-03-07 01:54:38+00,7.19999981,3.5,17.7000008,174.300003,174.800003,174.699997,175
2026-03-07 01:54:38+00,7.19999981,3.5,17.7000008,174.300003,174.800003,174.699997,175
2026-03-07 01:53:38+00,8.89999962,6.19999981,36.0999985,175,174.899994,175,174.899994
2026-03-07 01:53:38+00,8.89999962,6.19999981,36.0999985,175,174.899994,175,174.899994
2026-03-07 01:21:37+00,9.69999981,6.80000019,83.5,177.399994,175.600006,173.800003,173.899994
2026-03-07 01:21:37+00,9.69999981,6.80000019,83.5,177.399994,175.600006,173.800003,173.899994
2026-03-07 01:20:37+00,9,7.0999999,85.1999969,178.5,175.699997,173.399994,173.899994
2026-03-07 01:20:37+00,9,7.0999999,85.1999969,178.5,175.699997,173.399994,173.899994
2026-03-07 01:19:37+00,9.69999981,6.69999981,87,179.600006,175.800003,172.699997,173.899994
2026-03-07 01:19:37+00,9.69999981,6.69999981,87,179.600006,175.800003,172.699997,173.899994
2026-03-07 01:18:37+00,11.6000004,6.9000001,84.9000015,180.699997,175.899994,172.100006,174.100006
2026-03-07 01:18:37+00,11.6000004,6.9000001,84.9000015,180.699997,175.899994,172.100006,174.100006
2026-03-07 01:17:37+00,13.3999996,6.9000001,92.9000015,181.699997,176,171.5,174
2026-03-07 01:17:37+00,13.3999996,6.9000001,92.9000015,181.699997,176,171.5,174
2026-03-07 01:16:37+00,10.5,7.4000001,96.5,182.800003,176.100006,171.199997,173.5
2026-03-07 01:16:37+00,10.5,7.4000001,96.5,182.800003,176.100006,171.199997,173.5
2026-03-07 01:15:37+00,10.3000002,7.80000019,104.400002,183.699997,176.199997,171.399994,172.699997
2026-03-07 01:15:37+00,10.3000002,7.80000019,104.400002,183.699997,176.199997,171.399994,172.699997
2026-03-07 01:14:36+00,14,8.5,111.699997,184.399994,176.300003,172.399994,171.399994
2026-03-07 01:14:36+00,14,8.5,111.699997,184.399994,176.300003,172.399994,171.399994
2026-03-07 01:13:36+00,13.5,9.60000038,135.899994,184.800003,176.5,173.899994,170.600006
2026-03-07 01:13:36+00,13.5,9.60000038,135.899994,184.800003,176.5,173.899994,170.600006
2026-03-07 01:12:36+00,18.8999996,11.6999998,168.100006,184.899994,176.5,176.100006,170.800003
2026-03-07 01:12:36+00,18.8999996,11.6999998,168.100006,184.899994,176.5,176.100006,170.800003
2026-03-07 01:11:36+00,27.1000004,17,231.399994,184.100006,176.199997,176.5,172.199997
2026-03-07 01:11:36+00,27.1000004,17,231.399994,184.100006,176.199997,176.5,172.199997
2026-03-03 11:19:21+00,35.4000015,23.8999996,191,174.600006,175.699997,175.899994,175.399994
2026-03-03 11:19:21+00,35.4000015,23.8999996,191,174.600006,175.699997,175.899994,175.399994
2026-03-03 11:18:21+00,24,16.5,127.599998,175.100006,174,175.399994,175.5
2026-03-03 11:18:21+00,24,16.5,127.599998,175.100006,174,175.399994,175.5
2026-03-03 11:17:21+00,20.1000004,14.3000002,89,175,173,174.800003,175.699997
2026-03-03 11:17:21+00,20.1000004,14.3000002,89,175,173,174.800003,175.699997
2026-03-03 11:16:21+00,14,9.39999962,64.8000031,174.899994,172.600006,174,175.699997
2026-03-03 11:16:21+00,14,9.39999962,64.8000031,174.899994,172.600006,174,175.699997
2026-03-03 11:15:21+00,11.3000002,8.39999962,48.7999992,174.800003,172.300003,173.100006,175.699997
2026-03-03 11:15:21+00,11.3000002,8.39999962,48.7999992,174.800003,172.300003,173.100006,175.699997
2026-03-03 11:14:21+00,10,7.4000001,13.6000004,174.800003,172.300003,172.199997,175.600006
2026-03-03 11:14:21+00,10,7.4000001,13.6000004,174.800003,172.300003,172.199997,175.600006
2026-03-03 11:13:21+00,9.39999962,5.5999999,7.9000001,174.899994,172.600006,171.699997,175.5
2026-03-03 11:13:21+00,9.39999962,5.5999999,7.9000001,174.899994,172.600006,171.699997,175.5
2026-03-03 11:12:21+00,8.19999981,4.4000001,6.5999999,174.600006,172.5,171.800003,175.5
2026-03-03 11:12:21+00,8.19999981,4.4000001,6.5999999,174.600006,172.5,171.800003,175.5
2026-03-03 11:11:21+00,7.5999999,4,3.5,174.300003,172,172.600006,175.699997
2026-03-03 11:11:21+00,7.5999999,4,3.5,174.300003,172,172.600006,175.699997
2026-03-03 11:10:21+00,7.5,4.19999981,3.20000005,174.100006,171.800003,174,175.800003
2026-03-03 11:10:21+00,7.5,4.19999981,3.20000005,174.100006,171.800003,174,175.800003
2026-03-03 11:09:21+00,6,3,2.5,174.399994,172.699997,175.300003,176.199997
2026-03-03 11:09:21+00,6,3,2.5,174.399994,172.699997,175.300003,176.199997
2026-03-03 11:06:21+00,6.5,2.29999995,2.79999995,174.600006,174.300003,177.100006,176.699997
2026-03-03 11:06:21+00,6.5,2.29999995,2.79999995,174.600006,174.300003,177.100006,176.699997
2026-03-02 09:32:22+00,6,2.4000001,4.19999981,149.600006,151.399994,150,150.100006
2026-03-02 09:32:22+00,6,2.4000001,4.19999981,149.600006,151.399994,150,150.100006
2026-03-02 09:24:22+00,5.30000019,2.20000005,4.69999981,149.100006,156.699997,149.300003,149.399994
2026-03-02 09:24:22+00,5.30000019,2.20000005,4.69999981,149.100006,156.699997,149.300003,149.399994
2026-03-02 09:23:22+00,5.0999999,2.4000001,5.0999999,149.300003,157.399994,149.100006,149
2026-03-02 09:23:22+00,5.0999999,2.4000001,5.0999999,149.300003,157.399994,149.100006,149
2026-03-02 09:20:22+00,6,3.0999999,11.8999996,150.899994,159.600006,148.600006,148.300003
2026-03-02 09:20:22+00,6,3.0999999,11.8999996,150.899994,159.600006,148.600006,148.300003
2026-03-02 09:18:22+00,12.8000002,6.69999981,33.2000008,151,161.199997,147.800003,147.699997
2026-03-02 09:18:22+00,12.8000002,6.69999981,33.2000008,151,161.199997,147.800003,147.699997
2026-03-02 09:17:22+00,23.2999992,15.3000002,12.3000002,150.800003,162.100006,146.600006,147.300003
2026-03-02 09:17:22+00,23.2999992,15.3000002,12.3000002,150.800003,162.100006,146.600006,147.300003
2026-03-02 09:16:22+00,23.8999996,16.8999996,17.7000008,152.399994,163.199997,146.199997,146.800003
2026-03-02 09:16:22+00,23.8999996,16.8999996,17.7000008,152.399994,163.199997,146.199997,146.800003
2026-03-02 09:15:22+00,6.5,3.79999995,20.5,154.699997,164.300003,146.899994,146.399994
2026-03-02 09:15:22+00,6.5,3.79999995,20.5,154.699997,164.300003,146.899994,146.399994
2026-03-02 09:14:21+00,5.4000001,4.5999999,28,155.399994,165.199997,148.300003,146
2026-03-02 09:14:21+00,5.4000001,4.5999999,28,155.399994,165.199997,148.300003,146
2026-03-02 09:13:21+00,14,8.5,39.0999985,156.300003,166.300003,149.600006,145.699997
2026-03-02 09:13:21+00,14,8.5,39.0999985,156.300003,166.300003,149.600006,145.699997
2026-03-02 09:12:21+00,31.2999992,21.7999992,58.2999992,157.199997,167.5,148.199997,145.399994
2026-03-02 09:12:21+00,31.2999992,21.7999992,58.2999992,157.199997,167.5,148.199997,145.399994
2026-03-02 09:11:21+00,34.9000015,23.2999992,28,159.300003,168.399994,146.399994,145.100006
2026-03-02 09:11:21+00,34.9000015,23.2999992,28,159.300003,168.399994,146.399994,145.100006
2026-03-02 09:10:21+00,22.1000004,15.1999998,27.7999992,162.800003,168.600006,145.699997,144.800003
2026-03-02 09:10:21+00,22.1000004,15.1999998,27.7999992,162.800003,168.600006,145.699997,144.800003
2026-03-02 09:09:21+00,6.19999981,5.80000019,24.5,165.699997,169.199997,145.100006,143.899994
2026-03-02 09:09:21+00,6.19999981,5.80000019,24.5,165.699997,169.199997,145.100006,143.899994
2026-03-02 08:17:19+00,12.8000002,6.4000001,74.1999969,178,175.699997,173.899994,173.800003
2026-03-02 08:17:19+00,12.8000002,6.4000001,74.1999969,178,175.699997,173.899994,173.800003
2026-03-02 08:16:19+00,8.19999981,6.9000001,80.5999985,179.100006,175.5,173.5,173.899994
2026-03-02 08:16:19+00,8.19999981,6.9000001,80.5999985,179.100006,175.5,173.5,173.899994
